state,year,monthno,pop,drug_all,drug_synthetic,drug_other,drug_opium_coke,state_fips
virginia,2019,3,7919316.999999997,1234,92,671,471,51
virginia,2019,4,7919316.999999997,1188,88,654,446,51
virginia,2019,5,7919316.999999997,1245,82,664,499,51
virginia,2019,6,7919316.999999997,1273,79,716,478,51
virginia,2019,7,7919316.999999997,1236,70,697,469,51
virginia,2019,8,7919316.999999997,1261,84,655,522,51
virginia,2019,9,7919316.999999997,1206,73,662,471,51
virginia,2019,10,7919316.999999997,1099,54,577,468,51
virginia,2019,11,7919316.999999997,1052,55,620,377,51
virginia,2019,12,7919316.999999997,1057,59,598,400,51
virginia,2020,1,7971783.9999999935,1211,66,637,508,51
virginia,2020,2,7971783.9999999935,1146,60,686,400,51
virginia,2020,3,7971783.9999999935,1073,74,561,438,51
virginia,2020,4,7971783.9999999935,804,48,417,339,51
virginia,2020,5,7971783.9999999935,1280,86,724,470,51
virginia,2020,6,7971783.9999999935,862,47,484,331,51
virginia,2020,7,7971783.9999999935,876,61,470,345,51
virginia,2020,8,7971783.9999999935,847,54,469,324,51
virginia,2020,9,7971783.9999999935,816,55,478,283,51
virginia,2020,10,7971783.9999999935,841,50,496,295,51
virginia,2020,11,7971783.9999999935,783,55,423,305,51
virginia,2020,12,7971783.9999999935,792,67,421,304,51
virginia,2021,1,8026858.999999988,814,53,467,294,51
virginia,2021,2,8026858.999999988,792,51,437,304,51
virginia,2021,3,8026858.999999988,928,65,498,365,51
virginia,2021,4,8026858.999999988,794,68,429,297,51
virginia,2021,5,8026858.999999988,788,64,420,304,51
virginia,2021,6,8026858.999999988,811,56,457,298,51
virginia,2021,7,8026858.999999988,729,50,388,291,51
virginia,2021,8,8026858.999999988,697,55,389,253,51
virginia,2021,9,8026858.999999988,668,48,375,245,51
virginia,2021,10,8026858.999999988,653,49,378,226,51
virginia,2021,11,8026858.999999988,646,58,338,250,51
virginia,2021,12,8026858.999999988,631,43,372,216,51
virginia,2022,1,8065402.999999995,617,41,325,251,51
virginia,2022,2,8065402.999999995,697,54,374,269,51
virginia,2022,3,8065402.999999995,807,74,456,277,51
virginia,2022,4,8065402.999999995,757,61,423,273,51
virginia,2022,5,8065402.999999995,732,69,406,257,51
virginia,2022,6,8065402.999999995,765,84,418,263,51
virginia,2022,7,8065402.999999995,732,83,402,247,51
virginia,2022,8,8065402.999999995,811,62,454,295,51
virginia,2022,9,8065402.999999995,739,68,403,268,51
virginia,2022,10,8065402.999999995,718,62,373,283,51
virginia,2022,11,8065402.999999995,717,68,358,291,51
virginia,2022,12,8065402.999999995,734,63,385,286,51
virginia,2023,1,8095752.000000002,924,83,468,373,51
virginia,2023,2,8095752.000000002,824,99,378,347,51
virginia,2023,3,8095752.000000002,903,85,479,339,51
virginia,2023,4,8095752.000000002,798,101,402,295,51
virginia,2023,5,8095752.000000002,929,105,415,409,51
virginia,2023,6,8095752.000000002,872,86,409,377,51
virginia,2023,7,8095752.000000002,873,115,425,333,51
virginia,2023,8,8095752.000000002,918,133,436,349,51
virginia,2023,9,8095752.000000002,899,120,408,371,51
virginia,2023,10,8095752.000000002,896,104,434,358,51
virginia,2023,11,8095752.000000002,765,85,376,304,51
virginia,2023,12,8095752.000000002,781,103,374,304,51
virginia,2024,1,8185637.999999998,906,132,400,374,51
virginia,2024,2,8185637.999999998,864,109,425,330,51
virginia,2024,3,8185637.999999998,890,99,437,354,51
virginia,2024,4,8185637.999999998,900,122,458,320,51
virginia,2024,5,8185637.999999998,826,74,414,338,51
virginia,2024,6,8185637.999999998,839,85,423,331,51
virginia,2024,7,8185637.999999998,875,73,418,384,51
virginia,2024,8,8185637.999999998,823,68,416,339,51
virginia,2024,9,8185637.999999998,715,55,323,337,51
virginia,2024,10,8185637.999999998,789,62,417,310,51
virginia,2024,11,8185637.999999998,707,62,358,287,51
virginia,2024,12,8185637.999999998,705,63,366,276,51
washington,2018,1,6300554.0000000065,724,10,482,232,53
washington,2018,2,6300554.0000000065,700,14,426,260,53
washington,2018,3,6300554.0000000065,831,18,524,289,53
washington,2018,4,6300554.0000000065,694,17,460,217,53
washington,2018,5,6300554.0000000065,707,13,464,230,53
washington,2018,6,6300554.0000000065,674,10,427,237,53
washington,2018,7,6300554.0000000065,721,13,454,254,53
washington,2018,8,6300554.0000000065,691,12,427,252,53
washington,2018,9,6300554.0000000065,661,11,423,227,53
washington,2018,10,6300554.0000000065,629,8,413,208,53
washington,2018,11,6300554.0000000065,715,13,471,231,53
washington,2018,12,6300554.0000000065,621,17,392,212,53
washington,2019,1,6378909.999999997,736,16,491,229,53
washington,2019,2,6378909.999999997,587,12,379,196,53
washington,2019,3,6378909.999999997,718,12,450,256,53
washington,2019,4,6378909.999999997,725,8,453,264,53
washington,2019,5,6378909.999999997,725,12,481,232,53
washington,2019,6,6378909.999999997,663,7,423,233,53
washington,2019,7,6378909.999999997,687,10,426,251,53
washington,2019,8,6378909.999999997,723,11,429,283,53
washington,2019,9,6378909.999999997,760,6,488,266,53
washington,2019,10,6378909.999999997,656,10,411,235,53
washington,2019,11,6378909.999999997,622,13,372,237,53
washington,2019,12,6378909.999999997,622,11,373,238,53
washington,2020,1,6451015.999999992,720,20,453,247,53
washington,2020,2,6451015.999999992,753,16,471,266,53
washington,2020,3,6451015.999999992,483,10,281,192,53
washington,2020,4,6451015.999999992,380,9,224,147,53
washington,2020,5,6451015.999999992,536,8,277,251,53
washington,2020,6,6451015.999999992,359,14,190,155,53
washington,2020,7,6451015.999999992,395,8,234,153,53
washington,2020,8,6451015.999999992,450,18,261,171,53
washington,2020,9,6451015.999999992,447,13,262,172,53
washington,2020,10,6451015.999999992,461,24,268,169,53
washington,2020,11,6451015.999999992,456,15,254,187,53
washington,2020,12,6451015.999999992,451,13,260,178,53
washington,2021,1,6495427.000000007,518,18,303,197,53
washington,2021,2,6495427.000000007,370,14,221,135,53
washington,2021,3,6495427.000000007,58,4,34,20,53
washington,2021,4,6495427.000000007,47,2,28,17,53
washington,2021,5,6495427.000000007,29,1,21,7,53
washington,2021,6,6495427.000000007,24,4,17,3,53
washington,2021,7,6495427.000000007,15,0,10,5,53
washington,2021,8,6495427.000000007,18,2,9,7,53
washington,2021,9,6495427.000000007,15,2,11,2,53
washington,2021,10,6495427.000000007,24,4,14,6,53
washington,2021,11,6495427.000000007,27,1,23,3,53
washington,2021,12,6495427.000000007,20,0,16,4,53
washington,2022,1,6527003,21,1,18,2,53
washington,2022,2,6527003,31,3,22,6,53
washington,2022,3,6527003,36,3,27,6,53
washington,2022,4,6527003,31,4,21,6,53
washington,2022,5,6527003,31,7,21,3,53
washington,2022,6,6527003,42,3,35,4,53
washington,2022,7,6527003,38,6,26,6,53
washington,2022,8,6527003,39,10,25,4,53
washington,2022,9,6527003,37,0,31,6,53
washington,2022,10,6527003,45,4,31,10,53
washington,2022,11,6527003,38,10,22,6,53
washington,2022,12,6527003,57,12,36,9,53
washington,2023,1,6555289.000000003,55,15,30,10,53
washington,2023,2,6555289.000000003,62,15,35,12,53
washington,2023,3,6555289.000000003,70,23,40,7,53
washington,2023,4,6555289.000000003,86,25,51,10,53
washington,2023,5,6555289.000000003,118,34,74,10,53
washington,2023,6,6555289.000000003,97,30,64,3,53
washington,2023,7,6555289.000000003,181,60,106,15,53
washington,2023,8,6555289.000000003,444,109,272,63,53
washington,2023,9,6555289.000000003,652,137,413,102,53
washington,2023,10,6555289.000000003,624,112,413,99,53
washington,2023,11,6555289.000000003,525,118,320,87,53
washington,2023,12,6555289.000000003,474,105,307,62,53
washington,2024,1,6654008.000000001,636,121,431,84,53
washington,2024,2,6654008.000000001,667,140,430,97,53
washington,2024,3,6654008.000000001,731,137,496,98,53
washington,2024,4,6654008.000000001,715,149,455,111,53
washington,2024,5,6654008.000000001,753,135,498,120,53
washington,2024,6,6654008.000000001,688,116,477,95,53
washington,2024,7,6654008.000000001,708,132,474,102,53
washington,2024,8,6654008.000000001,720,150,463,107,53
washington,2024,9,6654008.000000001,714,119,511,84,53
washington,2024,10,6654008.000000001,687,121,462,104,53
washington,2024,11,6654008.000000001,604,95,419,90,53
washington,2024,12,6654008.000000001,557,79,382,96,53
west virginia,2018,1,551393.0000000001,98,12,47,39,54
west virginia,2018,2,551393.0000000001,152,21,75,56,54
west virginia,2018,3,551393.0000000001,162,21,72,69,54
west virginia,2018,4,551393.0000000001,148,23,89,36,54
west virginia,2018,5,551393.0000000001,140,22,68,50,54
west virginia,2018,6,551393.0000000001,164,28,76,60,54
west virginia,2018,7,551393.0000000001,167,22,74,71,54
west virginia,2018,8,551393.0000000001,177,32,86,59,54
west virginia,2018,9,551393.0000000001,116,15,65,36,54
west virginia,2018,10,551393.0000000001,152,18,77,57,54
west virginia,2018,11,551393.0000000001,124,20,69,35,54
west virginia,2018,12,551393.0000000001,151,28,80,43,54
west virginia,2019,1,550960.0000000002,124,18,79,27,54
west virginia,2019,2,550960.0000000002,115,10,73,32,54
west virginia,2019,3,550960.0000000002,166,12,102,52,54
west virginia,2019,4,550960.0000000002,160,19,85,56,54
west virginia,2019,5,550960.0000000002,154,20,91,43,54
west virginia,2019,6,550960.0000000002,127,11,72,44,54
west virginia,2019,7,550960.0000000002,152,14,93,45,54
west virginia,2019,8,550960.0000000002,160,15,96,49,54
west virginia,2019,9,550960.0000000002,130,15,75,40,54
west virginia,2019,10,550960.0000000002,80,5,44,31,54
west virginia,2019,11,550960.0000000002,65,6,33,26,54
west virginia,2019,12,550960.0000000002,127,11,71,45,54
west virginia,2020,1,551021.9999999999,169,19,99,51,54
west virginia,2020,2,551021.9999999999,170,8,102,60,54
west virginia,2020,3,551021.9999999999,144,18,80,46,54
west virginia,2020,4,551021.9999999999,73,13,30,30,54
west virginia,2020,5,551021.9999999999,156,10,85,61,54
west virginia,2020,6,551021.9999999999,163,16,81,66,54
west virginia,2020,7,551021.9999999999,136,13,62,61,54
west virginia,2020,8,551021.9999999999,182,11,91,80,54
west virginia,2020,9,551021.9999999999,160,14,80,66,54
west virginia,2020,10,551021.9999999999,166,9,108,49,54
west virginia,2020,11,551021.9999999999,101,9,52,40,54
west virginia,2020,12,551021.9999999999,88,9,47,32,54
west virginia,2021,1,555188.0000000003,196,19,110,67,54
west virginia,2021,2,555188.0000000003,130,4,75,51,54
west virginia,2021,3,555188.0000000003,220,18,107,95,54
west virginia,2021,4,555188.0000000003,198,11,117,70,54
west virginia,2021,5,555188.0000000003,178,8,101,69,54
west virginia,2021,6,555188.0000000003,164,12,84,68,54
west virginia,2021,7,555188.0000000003,168,9,102,57,54
west virginia,2021,8,555188.0000000003,198,14,113,71,54
west virginia,2021,9,555188.0000000003,161,10,85,66,54
west virginia,2021,10,555188.0000000003,104,5,55,44,54
west virginia,2021,11,555188.0000000003,86,13,44,29,54
west virginia,2021,12,555188.0000000003,131,19,53,59,54
west virginia,2022,1,561095.0000000001,97,8,51,38,54
west virginia,2022,2,561095.0000000001,120,14,70,36,54
west virginia,2022,3,561095.0000000001,156,14,85,57,54
west virginia,2022,4,561095.0000000001,115,5,69,41,54
west virginia,2022,5,561095.0000000001,142,10,84,48,54
west virginia,2022,6,561095.0000000001,150,5,88,57,54
west virginia,2022,7,561095.0000000001,162,10,97,55,54
west virginia,2022,8,561095.0000000001,137,24,61,52,54
west virginia,2022,9,561095.0000000001,170,24,77,69,54
west virginia,2022,10,561095.0000000001,129,13,67,49,54
west virginia,2022,11,561095.0000000001,131,17,76,38,54
west virginia,2022,12,561095.0000000001,129,14,60,55,54
west virginia,2023,1,563977.9999999999,146,15,85,46,54
west virginia,2023,2,563977.9999999999,171,20,94,57,54
west virginia,2023,3,563977.9999999999,149,23,94,32,54
west virginia,2023,4,563977.9999999999,142,19,78,45,54
west virginia,2023,5,563977.9999999999,163,24,89,50,54
west virginia,2023,6,563977.9999999999,155,23,80,52,54
west virginia,2023,7,563977.9999999999,149,20,83,46,54
west virginia,2023,8,563977.9999999999,186,15,114,57,54
west virginia,2023,9,563977.9999999999,126,14,65,47,54
west virginia,2023,10,563977.9999999999,156,23,81,52,54
west virginia,2023,11,563977.9999999999,146,16,85,45,54
west virginia,2023,12,563977.9999999999,134,14,70,50,54
west virginia,2024,1,567279.9999999997,148,20,74,54,54
west virginia,2024,2,567279.9999999997,160,19,79,62,54
west virginia,2024,3,567279.9999999997,187,25,101,61,54
west virginia,2024,4,567279.9999999997,149,11,82,56,54
west virginia,2024,5,567279.9999999997,186,39,95,52,54
west virginia,2024,6,567279.9999999997,173,20,85,68,54
west virginia,2024,7,567279.9999999997,181,20,113,48,54
west virginia,2024,8,567279.9999999997,205,30,121,54,54
west virginia,2024,9,567279.9999999997,156,23,83,50,54
west virginia,2024,10,567279.9999999997,173,26,83,64,54
west virginia,2024,11,567279.9999999997,120,29,55,36,54
west virginia,2024,12,567279.9999999997,112,11,59,42,54
wisconsin,2018,1,4595775.999999999,593,79,292,222,55
wisconsin,2018,2,4595775.999999999,652,98,353,201,55
wisconsin,2018,3,4595775.999999999,725,82,370,273,55
wisconsin,2018,4,4595775.999999999,613,99,298,216,55
wisconsin,2018,5,4595775.999999999,627,85,311,231,55
wisconsin,2018,6,4595775.999999999,601,91,299,211,55
wisconsin,2018,7,4595775.999999999,615,107,286,222,55
wisconsin,2018,8,4595775.999999999,626,94,313,219,55
wisconsin,2018,9,4595775.999999999,565,76,298,191,55
wisconsin,2018,10,4595775.999999999,584,87,285,212,55
wisconsin,2018,11,4595775.999999999,527,67,288,172,55
wisconsin,2018,12,4595775.999999999,547,69,301,177,55
wisconsin,2019,1,4601791.000000001,488,68,280,140,55
wisconsin,2019,2,4601791.000000001,488,75,257,156,55
wisconsin,2019,3,4601791.000000001,639,87,331,221,55
wisconsin,2019,4,4601791.000000001,598,58,345,195,55
wisconsin,2019,5,4601791.000000001,583,67,344,172,55
wisconsin,2019,6,4601791.000000001,575,55,304,216,55
wisconsin,2019,7,4601791.000000001,565,74,278,213,55
wisconsin,2019,8,4601791.000000001,609,93,302,214,55
wisconsin,2019,9,4601791.000000001,578,58,306,214,55
wisconsin,2019,10,4601791.000000001,555,73,293,189,55
wisconsin,2019,11,4601791.000000001,500,60,265,175,55
wisconsin,2019,12,4601791.000000001,535,67,283,185,55
wisconsin,2020,1,4605321.999999997,673,52,393,228,55
wisconsin,2020,2,4605321.999999997,638,57,364,217,55
wisconsin,2020,3,4605321.999999997,537,43,311,183,55
wisconsin,2020,4,4605321.999999997,448,41,235,172,55
wisconsin,2020,5,4605321.999999997,605,81,338,186,55
wisconsin,2020,6,4605321.999999997,485,63,264,158,55
wisconsin,2020,7,4605321.999999997,539,70,312,157,55
wisconsin,2020,8,4605321.999999997,533,74,296,163,55
wisconsin,2020,9,4605321.999999997,550,66,326,158,55
wisconsin,2020,10,4605321.999999997,544,68,336,140,55
wisconsin,2020,11,4605321.999999997,541,54,351,136,55
wisconsin,2020,12,4605321.999999997,545,61,361,123,55
wisconsin,2021,1,4652315,631,46,425,160,55
wisconsin,2021,2,4652315,562,41,361,160,55
wisconsin,2021,3,4652315,782,55,504,223,55
wisconsin,2021,4,4652315,834,46,552,236,55
wisconsin,2021,5,4652315,741,55,469,217,55
wisconsin,2021,6,4652315,674,53,410,211,55
wisconsin,2021,7,4652315,704,45,462,197,55
wisconsin,2021,8,4652315,652,40,440,172,55
wisconsin,2021,9,4652315,689,49,462,178,55
wisconsin,2021,10,4652315,586,42,370,174,55
wisconsin,2021,11,4652315,519,36,318,165,55
wisconsin,2021,12,4652315,503,45,293,165,55
wisconsin,2022,1,4626020.999999996,550,42,338,170,55
wisconsin,2022,2,4626020.999999996,611,43,373,195,55
wisconsin,2022,3,4626020.999999996,674,48,440,186,55
wisconsin,2022,4,4626020.999999996,621,46,411,164,55
wisconsin,2022,5,4626020.999999996,630,60,401,169,55
wisconsin,2022,6,4626020.999999996,601,61,382,158,55
wisconsin,2022,7,4626020.999999996,650,62,403,185,55
wisconsin,2022,8,4626020.999999996,651,74,388,189,55
wisconsin,2022,9,4626020.999999996,594,57,376,161,55
wisconsin,2022,10,4626020.999999996,618,59,390,169,55
wisconsin,2022,11,4626020.999999996,520,61,312,147,55
wisconsin,2022,12,4626020.999999996,527,61,338,128,55
wisconsin,2023,1,4639085.000000005,652,78,404,170,55
wisconsin,2023,2,4639085.000000005,541,52,340,149,55
wisconsin,2023,3,4639085.000000005,697,64,431,202,55
wisconsin,2023,4,4639085.000000005,634,69,371,194,55
wisconsin,2023,5,4639085.000000005,650,65,388,197,55
wisconsin,2023,6,4639085.000000005,556,57,336,163,55
wisconsin,2023,7,4639085.000000005,694,84,401,209,55
wisconsin,2023,8,4639085.000000005,658,67,377,214,55
wisconsin,2023,9,4639085.000000005,567,58,313,196,55
wisconsin,2023,10,4639085.000000005,546,42,315,189,55
wisconsin,2023,11,4639085.000000005,556,56,334,166,55
wisconsin,2023,12,4639085.000000005,566,51,348,167,55
wisconsin,2024,1,4678295.9999999935,559,54,361,144,55
wisconsin,2024,2,4678295.9999999935,607,76,370,161,55
wisconsin,2024,3,4678295.9999999935,683,51,409,223,55
wisconsin,2024,4,4678295.9999999935,593,60,319,214,55
wisconsin,2024,5,4678295.9999999935,673,63,384,226,55
wisconsin,2024,6,4678295.9999999935,650,55,373,222,55
wisconsin,2024,7,4678295.9999999935,655,46,433,176,55
wisconsin,2024,8,4678295.9999999935,637,66,381,190,55
wisconsin,2024,9,4678295.9999999935,595,53,355,187,55
wisconsin,2024,10,4678295.9999999935,518,41,313,164,55
wisconsin,2024,11,4678295.9999999935,440,45,241,154,55
wisconsin,2024,12,4678295.9999999935,534,50,311,173,55
wyoming,2018,1,283344.99999999977,94,42,48,4,56
wyoming,2018,2,283344.99999999977,85,41,41,3,56
wyoming,2018,3,283344.99999999977,136,83,40,13,56
wyoming,2018,4,283344.99999999977,84,40,40,4,56
wyoming,2018,5,283344.99999999977,100,58,37,5,56
wyoming,2018,6,283344.99999999977,92,58,29,5,56
wyoming,2018,7,283344.99999999977,79,47,29,3,56
wyoming,2018,8,283344.99999999977,96,42,47,7,56
wyoming,2018,9,283344.99999999977,85,48,33,4,56
wyoming,2018,10,283344.99999999977,100,39,58,3,56
wyoming,2018,11,283344.99999999977,75,32,37,6,56
wyoming,2018,12,283344.99999999977,65,33,27,5,56
wyoming,2019,1,283495.0000000002,136,69,61,6,56
wyoming,2019,2,283495.0000000002,69,33,29,7,56
wyoming,2019,3,283495.0000000002,99,43,54,2,56
wyoming,2019,4,283495.0000000002,95,56,29,10,56
wyoming,2019,5,283495.0000000002,61,38,21,2,56
wyoming,2019,6,283495.0000000002,86,41,42,3,56
wyoming,2019,7,283495.0000000002,74,41,29,4,56
wyoming,2019,8,283495.0000000002,103,62,32,9,56
wyoming,2019,9,283495.0000000002,84,44,28,12,56
wyoming,2019,10,283495.0000000002,76,37,35,4,56
wyoming,2019,11,283495.0000000002,66,35,30,1,56
wyoming,2019,12,283495.0000000002,85,35,44,6,56
wyoming,2020,1,284194,87,40,36,11,56
wyoming,2020,2,284194,89,47,34,8,56
wyoming,2020,3,284194,56,32,18,6,56
wyoming,2020,4,284194,46,19,22,5,56
wyoming,2020,5,284194,69,33,35,1,56
wyoming,2020,6,284194,84,23,52,9,56
wyoming,2020,7,284194,70,31,32,7,56
wyoming,2020,8,284194,90,49,35,6,56
wyoming,2020,9,284194,59,34,23,2,56
wyoming,2020,10,284194,64,8,48,8,56
wyoming,2020,11,284194,52,4,48,0,56
wyoming,2020,12,284194,74,25,45,4,56
wyoming,2021,1,283373.9999999999,47,1,39,7,56
wyoming,2021,2,283373.9999999999,62,2,56,4,56
wyoming,2021,3,283373.9999999999,83,0,75,8,56
wyoming,2021,4,283373.9999999999,66,1,55,10,56
wyoming,2021,5,283373.9999999999,60,0,52,8,56
