"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Alabama"	"01"	"1999"	"1999"	169	4430141	3.814777001	3.852112492	0.018160366%
	"Alabama"	"01"	"2000"	"2000"	197	4447100	4.429853163	4.485685711	0.021169184%
	"Alabama"	"01"	"2001"	"2001"	215	4467634	4.812390630	4.864522367	0.023103424%
	"Alabama"	"01"	"2002"	"2002"	211	4480089	4.709727865	4.761937050	0.022673593%
	"Alabama"	"01"	"2003"	"2003"	197	4503491	4.374384228	4.433317553	0.021169184%
	"Alabama"	"01"	"2004"	"2004"	283	4530729	6.246235429	6.354192454	0.030410553%
	"Alabama"	"01"	"2005"	"2005"	283	4569805	6.192824420	6.333006370	0.030410553%
	"Alabama"	"01"	"2006"	"2006"	398	4628981	8.598004615	8.749794091	0.042768199%
	"Alabama"	"01"	"2007"	"2007"	511	4672840	10.935533851	11.088492041	0.054910928%
	"Alabama"	"01"	"2008"	"2008"	607	4718206	12.865059304	12.981088280	0.065226876%
	"Alabama"	"01"	"2009"	"2009"	627	4757938	13.177977519	13.551842271	0.067376031%
	"Alabama"	"01"	"2010"	"2010"	544	4779736	11.381381733	11.723123262	0.058457035%
	"Alabama"	"01"	"2011"	"2011"	548	4802740	11.410153371	11.665289458	0.058886866%
	"Alabama"	"01"	"2012"	"2012"	562	4822023	11.654859382	12.070622184	0.060391275%
	"Alabama"	"01"	"2013"	"2013"	598	4833722	12.371418960	12.717602346	0.064259756%
	"Alabama"	"01"	"2014"	"2014"	722	4849377	14.888510421	15.126247416	0.077584521%
	"Alabama"	"01"	"2015"	"2015"	736	4858979	15.147215084	15.663947845	0.079088930%
	"Alabama"	"01"	"2016"	"2016"	754	4863300	15.503875969	16.167085585	0.081023170%
	"Alabama"	"01"	"2017"	"2017"	835	4874747	17.129094084	17.980344761	0.089727251%
	"Alabama"	"01"	"2018"	"2018"	774	4887871	15.835115125	16.585754288	0.083172326%
	"Alabama"	"01"	"2019"	"2019"	768	4903185	15.663288250	16.334751540	0.082527579%
	"Alabama"	"01"	"2020 "	"2020"	1027	4921532	20.867485978	22.283224731	0.110359145%
	"Alaska"	"02"	"1999"	"1999"	46	624779	7.362603417	7.463832182	0.004943058%
	"Alaska"	"02"	"2000"	"2000"	48	626932	7.656332744	7.107712404	0.005157974%
	"Alaska"	"02"	"2001"	"2001"	62	633714	9.783593230	9.398279306	0.006662383%
	"Alaska"	"02"	"2002"	"2002"	84	642337	13.077247613	12.199511949	0.009026454%
	"Alaska"	"02"	"2003"	"2003"	83	648414	12.800463901	12.724505632	0.008918996%
	"Alaska"	"02"	"2004"	"2004"	86	659286	13.044414715	12.716423752	0.009241370%
	"Alaska"	"02"	"2005"	"2005"	78	666946	11.695099753	11.249602272	0.008381707%
	"Alaska"	"02"	"2006"	"2006"	75	675302	11.106142141	10.938234585	0.008059334%
	"Alaska"	"02"	"2007"	"2007"	71	680300	10.436572100	9.972749779	0.007629503%
	"Alaska"	"02"	"2008"	"2008"	127	687455	18.473936476	18.134487421	0.013647139%
	"Alaska"	"02"	"2009"	"2009"	131	698895	18.743874259	17.852794881	0.014076970%
	"Alaska"	"02"	"2010"	"2010"	83	710231	11.686338670	11.596243848	0.008918996%
	"Alaska"	"02"	"2011"	"2011"	107	722718	14.805221400	14.236350852	0.011497983%
	"Alaska"	"02"	"2012"	"2012"	129	731449	17.636226176	17.425052730	0.013862054%
	"Alaska"	"02"	"2013"	"2013"	105	735132	14.283149149	14.351896534	0.011283067%
	"Alaska"	"02"	"2014"	"2014"	124	736732	16.831086474	16.758502704	0.013324765%
	"Alaska"	"02"	"2015"	"2015"	121	738432	16.386072110	15.839002838	0.013002392%
	"Alaska"	"02"	"2016"	"2016"	128	741894	17.253138589	16.833122831	0.013754597%
	"Alaska"	"02"	"2017"	"2017"	147	739795	19.870369494	20.160169880	0.015796294%
	"Alaska"	"02"	"2018"	"2018"	110	737438	14.916508235	14.611302285	0.011820356%
	"Alaska"	"02"	"2019"	"2019"	132	731545	18.044002761	17.787433960	0.014184428%
	"Alaska"	"02"	"2020 "	"2020"	160	731158	21.883095035	21.987119088	0.017193246%
	"Arizona"	"04"	"1999"	"1999"	510	5023823	10.151631536	10.527947350	0.054803470%
	"Arizona"	"04"	"2000"	"2000"	522	5130632	10.174185169	10.589638320	0.056092964%
	"Arizona"	"04"	"2001"	"2001"	549	5273477	10.410588688	10.843804372	0.058994324%
	"Arizona"	"04"	"2002"	"2002"	622	5396255	11.526512368	11.945545529	0.066838742%
	"Arizona"	"04"	"2003"	"2003"	673	5510364	12.213349245	12.720331565	0.072319089%
	"Arizona"	"04"	"2004"	"2004"	743	5652404	13.144849519	13.652449189	0.079841134%
	"Arizona"	"04"	"2005"	"2005"	789	5839077	13.512409581	14.038848471	0.084784193%
	"Arizona"	"04"	"2006"	"2006"	873	6029141	14.479674634	14.866429039	0.093810646%
	"Arizona"	"04"	"2007"	"2007"	942	6167681	15.273163447	15.697135552	0.101225234%
	"Arizona"	"04"	"2008"	"2008"	828	6280362	13.183953409	13.545481446	0.088975046%
	"Arizona"	"04"	"2009"	"2009"	1000	6343154	15.765027934	16.107151250	0.107457785%
	"Arizona"	"04"	"2010"	"2010"	1097	6392017	17.162031953	17.481437724	0.117881190%
	"Arizona"	"04"	"2011"	"2011"	1071	6482505	16.521391036	16.853185040	0.115087288%
	"Arizona"	"04"	"2012"	"2012"	1133	6553255	17.289118156	17.647155773	0.121749671%
	"Arizona"	"04"	"2013"	"2013"	1222	6626624	18.440762597	18.737632867	0.131313414%
	"Arizona"	"04"	"2014"	"2014"	1210	6731484	17.975233990	18.155001393	0.130023920%
	"Arizona"	"04"	"2015"	"2015"	1273	6828065	18.643642086	18.983527450	0.136793761%
	"Arizona"	"04"	"2016"	"2016"	1381	6931071	19.924770645	20.253128580	0.148399201%
	"Arizona"	"04"	"2017"	"2017"	1529	7016270	21.792205830	22.195428147	0.164302954%
	"Arizona"	"04"	"2018"	"2018"	1669	7171646	23.272202783	23.798044632	0.179347044%
	"Arizona"	"04"	"2019"	"2019"	1907	7278717	26.199672277	26.818101619	0.204921996%
	"Arizona"	"04"	"2020 "	"2020"	2550	7421401	34.360089153	35.750301630	0.274017352%
	"Arkansas"	"05"	"1999"	"1999"	112	2651860	4.223450710	4.375459760	0.012035272%
	"Arkansas"	"05"	"2000"	"2000"	140	2673400	5.236777138	5.388659666	0.015044090%
	"Arkansas"	"05"	"2001"	"2001"	126	2691571	4.681280932	4.846015741	0.013539681%
	"Arkansas"	"05"	"2002"	"2002"	175	2705927	6.467284594	6.790108477	0.018805112%
	"Arkansas"	"05"	"2003"	"2003"	184	2724816	6.752749544	7.031367563	0.019772232%
	"Arkansas"	"05"	"2004"	"2004"	227	2749686	8.255488081	8.539716310	0.024392917%
	"Arkansas"	"05"	"2005"	"2005"	269	2781097	9.672442205	10.073544213	0.028906144%
	"Arkansas"	"05"	"2006"	"2006"	285	2821761	10.100075804	10.453924996	0.030625469%
	"Arkansas"	"05"	"2007"	"2007"	301	2848650	10.566408650	10.888633272	0.032344793%
	"Arkansas"	"05"	"2008"	"2008"	360	2874554	12.523681935	13.051205542	0.038684803%
	"Arkansas"	"05"	"2009"	"2009"	351	2896843	12.116638699	12.597458885	0.037717683%
	"Arkansas"	"05"	"2010"	"2010"	350	2915918	12.003081019	12.514572539	0.037610225%
	"Arkansas"	"05"	"2011"	"2011"	355	2937979	12.083136060	12.640106413	0.038147514%
	"Arkansas"	"05"	"2012"	"2012"	373	2949131	12.647793537	13.096182503	0.040081754%
	"Arkansas"	"05"	"2013"	"2013"	319	2959373	10.779310347	11.071252445	0.034279033%
	"Arkansas"	"05"	"2014"	"2014"	355	2966369	11.967492918	12.514117363	0.038147514%
	"Arkansas"	"05"	"2015"	"2015"	390	2978204	13.095140561	13.756206735	0.041908536%
	"Arkansas"	"05"	"2016"	"2016"	399	2988248	13.352305431	13.921004700	0.042875656%
	"Arkansas"	"05"	"2017"	"2017"	441	3004279	14.679062763	15.291355060	0.047388883%
	"Arkansas"	"05"	"2018"	"2018"	441	3013825	14.632568248	15.627662329	0.047388883%
	"Arkansas"	"05"	"2019"	"2019"	386	3017804	12.790757783	13.488786145	0.041478705%
	"Arkansas"	"05"	"2020 "	"2020"	545	3030522	17.983700498	19.057137878	0.058564493%
	"California"	"06"	"1999"	"1999"	2660	33499204	7.940487183	8.057140696	0.285837709%
	"California"	"06"	"2000"	"2000"	1936	33871648	5.715694731	5.826789502	0.208038272%
	"California"	"06"	"2001"	"2001"	1224	34479458	3.549939793	3.618577940	0.131528329%
	"California"	"06"	"2002"	"2002"	2967	34871843	8.508297081	8.656085752	0.318827249%
	"California"	"06"	"2003"	"2003"	3097	35253159	8.785028315	8.908871337	0.332796761%
	"California"	"06"	"2004"	"2004"	3120	35574576	8.770308324	8.816311770	0.335268290%
	"California"	"06"	"2005"	"2005"	3208	35827943	8.953905057	8.958212444	0.344724575%
	"California"	"06"	"2006"	"2006"	3485	36021202	9.674857602	9.588975924	0.374490381%
	"California"	"06"	"2007"	"2007"	3848	36250311	10.615081344	10.464359974	0.413497557%
	"California"	"06"	"2008"	"2008"	3859	36604337	10.542466594	10.367447067	0.414679593%
	"California"	"06"	"2009"	"2009"	4042	36961229	10.935783548	10.688040462	0.434344368%
	"California"	"06"	"2010"	"2010"	4049	37253956	10.868644393	10.547365115	0.435096572%
	"California"	"06"	"2011"	"2011"	4177	37691912	11.081953073	10.734403090	0.448851169%
	"California"	"06"	"2012"	"2012"	4029	38041430	10.591084510	10.239734920	0.432947417%
	"California"	"06"	"2013"	"2013"	4451	38332521	11.611550412	11.135172703	0.478294602%
	"California"	"06"	"2014"	"2014"	4515	38802500	11.635848206	11.078279349	0.485171900%
	"California"	"06"	"2015"	"2015"	4652	39144818	11.884076201	11.283512508	0.499893617%
	"California"	"06"	"2016"	"2016"	4649	39250017	11.844580857	11.211782554	0.499571243%
	"California"	"06"	"2017"	"2017"	4866	39536653	12.307566854	11.651100357	0.522889583%
	"California"	"06"	"2018"	"2018"	5343	39557045	13.507075668	12.830312469	0.574146946%
	"California"	"06"	"2019"	"2019"	6191	39512223	15.668569192	14.964565370	0.665271148%
	"California"	"06"	"2020 "	"2020"	8898	39368078	22.602068610	21.802006509	0.956159373%
	"Colorado"	"08"	"1999"	"1999"	349	4226018	8.258365203	7.989513594	0.037502767%
	"Colorado"	"08"	"2000"	"2000"	350	4301261	8.137148618	7.838283871	0.037610225%
	"Colorado"	"08"	"2001"	"2001"	410	4425687	9.264098433	8.963188347	0.044057692%
	"Colorado"	"08"	"2002"	"2002"	446	4490406	9.932286747	9.665639276	0.047926172%
	"Colorado"	"08"	"2003"	"2003"	502	4528732	11.084780464	10.749725034	0.053943808%
	"Colorado"	"08"	"2004"	"2004"	518	4575013	11.322372199	10.939268165	0.055663133%
	"Colorado"	"08"	"2005"	"2005"	607	4631888	13.104807370	12.669164500	0.065226876%
	"Colorado"	"08"	"2006"	"2006"	626	4720423	13.261523385	12.801819741	0.067268574%
	"Colorado"	"08"	"2007"	"2007"	734	4803868	15.279354054	14.729949889	0.078874014%
	"Colorado"	"08"	"2008"	"2008"	748	4889730	15.297368157	14.744768211	0.080378423%
	"Colorado"	"08"	"2009"	"2009"	767	4972195	15.425782778	14.914079100	0.082420121%
	"Colorado"	"08"	"2010"	"2010"	654	5029196	13.004066654	12.667474549	0.070277392%
	"Colorado"	"08"	"2011"	"2011"	840	5116796	16.416523152	16.074354399	0.090264540%
	"Colorado"	"08"	"2012"	"2012"	806	5187582	15.537103799	14.999432888	0.086610975%
	"Colorado"	"08"	"2013"	"2013"	844	5268367	16.020144382	15.498456997	0.090694371%
	"Colorado"	"08"	"2014"	"2014"	899	5355866	16.785334062	16.295267269	0.096604549%
	"Colorado"	"08"	"2015"	"2015"	869	5456574	15.925743883	15.368039336	0.093380815%
	"Colorado"	"08"	"2016"	"2016"	941	5540545	16.983888769	16.560046074	0.101117776%
	"Colorado"	"08"	"2017"	"2017"	1014	5607154	18.084040495	17.548937525	0.108962194%
	"Colorado"	"08"	"2018"	"2018"	994	5695564	17.452178573	16.779357162	0.106813038%
	"Colorado"	"08"	"2019"	"2019"	1074	5758736	18.649925956	17.906376500	0.115409661%
	"Colorado"	"08"	"2020 "	"2020"	1491	5807719	25.672729690	24.873586453	0.160219558%
	"Connecticut"	"09"	"1999"	"1999"	310	3386401	9.154261412	8.984477721	0.033311913%
	"Connecticut"	"09"	"2000"	"2000"	320	3405565	9.396385034	9.223199289	0.034386491%
	"Connecticut"	"09"	"2001"	"2001"	307	3432835	8.943045617	8.786938394	0.032989540%
	"Connecticut"	"09"	"2002"	"2002"	354	3458749	10.234914416	10.271329409	0.038040056%
	"Connecticut"	"09"	"2003"	"2003"	307	3484336	8.810860950	8.758950984	0.032989540%
	"Connecticut"	"09"	"2004"	"2004"	333	3496094	9.524915520	9.613271489	0.035783442%
	"Connecticut"	"09"	"2005"	"2005"	295	3506956	8.411853471	8.456339428	0.031700047%
	"Connecticut"	"09"	"2006"	"2006"	407	3517460	11.570849420	11.510703506	0.043735319%
	"Connecticut"	"09"	"2007"	"2007"	433	3527270	12.275782687	12.234846467	0.046529221%
	"Connecticut"	"09"	"2008"	"2008"	386	3545579	10.886797333	10.743405011	0.041478705%
	"Connecticut"	"09"	"2009"	"2009"	393	3561807	11.033725297	10.983447669	0.042230910%
	"Connecticut"	"09"	"2010"	"2010"	363	3574097	10.156411536	10.060109698	0.039007176%
	"Connecticut"	"09"	"2011"	"2011"	402	3580709	11.226826866	11.237514277	0.043198030%
	"Connecticut"	"09"	"2012"	"2012"	438	3590347	12.199377943	12.033748959	0.047066510%
	"Connecticut"	"09"	"2013"	"2013"	582	3596080	16.184289560	15.994482529	0.062540431%
	"Connecticut"	"09"	"2014"	"2014"	622	3596677	17.293740861	17.602323812	0.066838742%
	"Connecticut"	"09"	"2015"	"2015"	797	3590886	22.195079432	21.954156967	0.085643855%
	"Connecticut"	"09"	"2016"	"2016"	969	3576452	27.093890817	27.320161001	0.104126594%
	"Connecticut"	"09"	"2017"	"2017"	1071	3588184	29.847967663	30.908341517	0.115087288%
	"Connecticut"	"09"	"2018"	"2018"	1069	3572665	29.921641128	30.658360814	0.114872372%
	"Connecticut"	"09"	"2019"	"2019"	1214	3565287	34.050554696	34.659813411	0.130453751%
	"Connecticut"	"09"	"2020 "	"2020"	1369	3557006	38.487424536	39.049438686	0.147109708%
	"Delaware"	"10"	"1999"	"1999"	50	774990	6.451696151	6.436409375	0.005372889%
	"Delaware"	"10"	"2000"	"2000"	55	783600	7.018887187	7.000442292	0.005910178%
	"Delaware"	"10"	"2001"	"2001"	64	795699	8.043242482	8.034435772	0.006877298%
	"Delaware"	"10"	"2002"	"2002"	82	806169	10.171564523	10.213289625	0.008811538%
	"Delaware"	"10"	"2003"	"2003"	77	818003	9.413168411	9.415286706	0.008274249%
	"Delaware"	"10"	"2004"	"2004"	63	830803	7.583025097	7.645916524	0.006769840%
	"Delaware"	"10"	"2005"	"2005"	62	845150	7.335975862	7.545100731	0.006662383%
	"Delaware"	"10"	"2006"	"2006"	78	859268	9.077493867	9.359187608	0.008381707%
	"Delaware"	"10"	"2007"	"2007"	96	871749	11.012344150	11.290563511	0.010315947%
	"Delaware"	"10"	"2008"	"2008"	124	883874	14.029148951	14.285775786	0.013324765%
	"Delaware"	"10"	"2009"	"2009"	136	891730	15.251253182	15.367516180	0.014614259%
	"Delaware"	"10"	"2010"	"2010"	145	897934	16.148180156	16.643260880	0.015581379%
	"Delaware"	"10"	"2011"	"2011"	160	907135	17.637948045	17.633597902	0.017193246%
	"Delaware"	"10"	"2012"	"2012"	141	917092	15.374684328	15.207664492	0.015151548%
	"Delaware"	"10"	"2013"	"2013"	166	925749	17.931426337	18.729297982	0.017837992%
	"Delaware"	"10"	"2014"	"2014"	189	935614	20.200638297	20.942802491	0.020309521%
	"Delaware"	"10"	"2015"	"2015"	197	945934	20.825977288	21.848953106	0.021169184%
	"Delaware"	"10"	"2016"	"2016"	282	952065	29.619826377	30.781928821	0.030303095%
	"Delaware"	"10"	"2017"	"2017"	337	961939	35.033406484	36.907996930	0.036213274%
	"Delaware"	"10"	"2018"	"2018"	401	967171	41.461127350	43.838969917	0.043090572%
	"Delaware"	"10"	"2019"	"2019"	435	973764	44.672014985	48.017388965	0.046744137%
	"Delaware"	"10"	"2020 "	"2020"	444	986809	44.993509382	47.258800924	0.047711257%
	"District of Columbia"	"11"	"1999"	"1999"	48	570213	8.417906993	8.342467970	0.005157974%
	"District of Columbia"	"11"	"2000"	"2000"	76	572059	13.285342945	13.435714351	0.008166792%
	"District of Columbia"	"11"	"2001"	"2001"	93	574504	16.187876847	16.206995330	0.009993574%
	"District of Columbia"	"11"	"2002"	"2002"	61	573158	10.642789597	10.887493673	0.006554925%
	"District of Columbia"	"11"	"2003"	"2003"	102	568502	17.941889387	17.919203928	0.010960694%
	"District of Columbia"	"11"	"2004"	"2004"	86	567754	15.147405390	15.303777031	0.009241370%
	"District of Columbia"	"11"	"2005"	"2005"	76	567136	13.400665802	13.499045243	0.008166792%
	"District of Columbia"	"11"	"2006"	"2006"	97	570681	16.997236635	17.072997521	0.010423405%
	"District of Columbia"	"11"	"2007"	"2007"	61	574404	10.619703205	10.767800822	0.006554925%
	"District of Columbia"	"11"	"2008"	"2008"	56	580236	9.651245355	9.639558207	0.006017636%
	"District of Columbia"	"11"	"2009"	"2009"	26	592228	4.390201071	4.079866624	0.002793902%
	"District of Columbia"	"11"	"2010"	"2010"	78	601723	12.962775231	12.946437221	0.008381707%
	"District of Columbia"	"11"	"2011"	"2011"	86	617996	13.915947676	13.486887118	0.009241370%
	"District of Columbia"	"11"	"2012"	"2012"	75	632323	11.861026722	12.247704709	0.008059334%
	"District of Columbia"	"11"	"2013"	"2013"	101	646449	15.623815645	14.804304950	0.010853236%
	"District of Columbia"	"11"	"2014"	"2014"	96	658893	14.569892228	14.228075818	0.010315947%
	"District of Columbia"	"11"	"2015"	"2015"	125	672228	18.594881499	18.551125934	0.013432223%
	"District of Columbia"	"11"	"2016"	"2016"	269	681170	39.490875993	38.800023372	0.028906144%
	"District of Columbia"	"11"	"2017"	"2017"	310	693972	44.670390160	44.018438058	0.033311913%
	"District of Columbia"	"11"	"2018"	"2018"	253	702455	36.016541985	35.280968064	0.027186820%
	"District of Columbia"	"11"	"2019"	"2019"	310	705749	43.924964825	43.090456510	0.033311913%
	"District of Columbia"	"11"	"2020 "	"2020"	423	712816	59.342102310	57.904710751	0.045454643%
	"Florida"	"12"	"1999"	"1999"	997	15759421	6.326374554	6.428635908	0.107135412%
	"Florida"	"12"	"2000"	"2000"	1157	15982378	7.239223099	7.412247070	0.124328657%
	"Florida"	"12"	"2001"	"2001"	1742	16356966	10.649896808	10.909540290	0.187191462%
	"Florida"	"12"	"2002"	"2002"	1927	16689370	11.546271669	11.836943012	0.207071152%
	"Florida"	"12"	"2003"	"2003"	2052	17004085	12.067688441	12.358016508	0.220503375%
	"Florida"	"12"	"2004"	"2004"	2260	17415318	12.977081441	13.215424510	0.242854595%
	"Florida"	"12"	"2005"	"2005"	2370	17842038	13.283235917	13.546734482	0.254674951%
	"Florida"	"12"	"2006"	"2006"	2589	18166990	14.251122503	14.403917714	0.278208206%
	"Florida"	"12"	"2007"	"2007"	2791	18367842	15.195034888	15.394475215	0.299914679%
	"Florida"	"12"	"2008"	"2008"	2960	18527305	15.976419668	16.201060299	0.318075044%
	"Florida"	"12"	"2009"	"2009"	3091	18652644	16.571377227	16.672489709	0.332152014%
	"Florida"	"12"	"2010"	"2010"	3059	18801310	16.270142878	16.362966718	0.328713365%
	"Florida"	"12"	"2011"	"2011"	2916	19057542	15.301028852	15.373827948	0.313346902%
	"Florida"	"12"	"2012"	"2012"	2594	19317568	13.428191375	13.250282323	0.278745495%
	"Florida"	"12"	"2013"	"2013"	2469	19552860	12.627308742	12.551840840	0.265313272%
	"Florida"	"12"	"2014"	"2014"	2633	19893297	13.235613986	13.188926623	0.282936348%
	"Florida"	"12"	"2015"	"2015"	3226	20271272	15.914146877	16.219604292	0.346658815%
	"Florida"	"12"	"2016"	"2016"	4724	20612439	22.918200025	23.715293597	0.507630577%
	"Florida"	"12"	"2017"	"2017"	5086	20984400	24.237052286	25.050233390	0.546530296%
	"Florida"	"12"	"2018"	"2018"	4695	21299325	22.042952065	22.760792659	0.504514302%
	"Florida"	"12"	"2019"	"2019"	5262	21477737	24.499787850	25.499864648	0.565442866%
	"Florida"	"12"	"2020 "	"2020"	7227	21733312	33.253100126	35.011987326	0.776597414%
	"Georgia"	"13"	"1999"	"1999"	283	8045965	3.517290965	3.520079424	0.030410553%
	"Georgia"	"13"	"2000"	"2000"	364	8186453	4.446370119	4.362205682	0.039114634%
	"Georgia"	"13"	"2001"	"2001"	509	8377038	6.076133354	5.988380054	0.054696013%
	"Georgia"	"13"	"2002"	"2002"	563	8508256	6.617102259	6.515364913	0.060498733%
	"Georgia"	"13"	"2003"	"2003"	606	8622793	7.027885280	6.932762352	0.065119418%
	"Georgia"	"13"	"2004"	"2004"	664	8769252	7.571911493	7.462017810	0.071351969%
	"Georgia"	"13"	"2005"	"2005"	737	8925922	8.256850105	8.182019283	0.079196388%
	"Georgia"	"13"	"2006"	"2006"	828	9155813	9.043435029	8.918048602	0.088975046%
	"Georgia"	"13"	"2007"	"2007"	923	9349988	9.871670423	9.686247911	0.099183536%
	"Georgia"	"13"	"2008"	"2008"	934	9504843	9.826569466	9.699463645	0.100365571%
	"Georgia"	"13"	"2009"	"2009"	1005	9620846	10.446066801	10.302012155	0.107995074%
	"Georgia"	"13"	"2010"	"2010"	1052	9687653	10.859183334	10.689149058	0.113045590%
	"Georgia"	"13"	"2011"	"2011"	1056	9815210	10.758812089	10.652096172	0.113475421%
	"Georgia"	"13"	"2012"	"2012"	1052	9919945	10.604897507	10.545228627	0.113045590%
	"Georgia"	"13"	"2013"	"2013"	1096	9992167	10.968591698	10.793071479	0.117773733%
	"Georgia"	"13"	"2014"	"2014"	1204	10097343	11.923928899	11.873212428	0.129379173%
	"Georgia"	"13"	"2015"	"2015"	1297	10214860	12.697188214	12.623227720	0.139372747%
	"Georgia"	"13"	"2016"	"2016"	1392	10310371	13.500969073	13.318269208	0.149581237%
	"Georgia"	"13"	"2017"	"2017"	1535	10429379	14.718038341	14.675783576	0.164947700%
	"Georgia"	"13"	"2018"	"2018"	1400	10519475	13.308648958	13.205271598	0.150440899%
	"Georgia"	"13"	"2019"	"2019"	1404	10617423	13.223547748	13.029087070	0.150870730%
	"Georgia"	"13"	"2020 "	"2020"	1913	10710017	17.861783039	17.999127070	0.205566743%
	"Hawaii"	"15"	"1999"	"1999"	80	1210300	6.609931422	6.529275578	0.008596623%
	"Hawaii"	"15"	"2000"	"2000"	63	1211537	5.200006273	5.148086693	0.006769840%
	"Hawaii"	"15"	"2001"	"2001"	76	1225948	6.199284146	6.102074301	0.008166792%
	"Hawaii"	"15"	"2002"	"2002"	77	1239613	6.211616045	6.125137926	0.008274249%
	"Hawaii"	"15"	"2003"	"2003"	92	1251154	7.353211515	7.110400352	0.009886116%
	"Hawaii"	"15"	"2004"	"2004"	103	1273569	8.087508411	7.954639625	0.011068152%
	"Hawaii"	"15"	"2005"	"2005"	126	1292729	9.746822420	9.444270086	0.013539681%
	"Hawaii"	"15"	"2006"	"2006"	86	1309731	6.566233830	6.436728157	0.009241370%
	"Hawaii"	"15"	"2007"	"2007"	136	1315675	10.336899310	10.035432923	0.014614259%
	"Hawaii"	"15"	"2008"	"2008"	123	1332213	9.232757825	8.960910798	0.013217308%
	"Hawaii"	"15"	"2009"	"2009"	136	1346717	10.098632452	9.603349569	0.014614259%
	"Hawaii"	"15"	"2010"	"2010"	150	1360301	11.026971236	10.783479465	0.016118668%
	"Hawaii"	"15"	"2011"	"2011"	180	1374810	13.092718267	12.398746282	0.019342401%
	"Hawaii"	"15"	"2012"	"2012"	155	1392313	11.132554246	10.972887584	0.016655957%
	"Hawaii"	"15"	"2013"	"2013"	158	1404054	11.253128441	11.008678355	0.016978330%
	"Hawaii"	"15"	"2014"	"2014"	155	1419561	10.918868580	10.657617044	0.016655957%
	"Hawaii"	"15"	"2015"	"2015"	169	1431603	11.804948718	11.328143071	0.018160366%
	"Hawaii"	"15"	"2016"	"2016"	191	1428557	13.370135038	12.751268871	0.020524437%
	"Hawaii"	"15"	"2017"	"2017"	202	1427538	14.150236281	13.714759224	0.021706473%
	"Hawaii"	"15"	"2018"	"2018"	213	1420491	14.994815173	14.325048814	0.022888508%
	"Hawaii"	"15"	"2019"	"2019"	239	1415872	16.880056954	15.637288457	0.025682411%
	"Hawaii"	"15"	"2020 "	"2020"	273	1407006	19.402902333	18.236072952	0.029335975%
	"Idaho"	"16"	"1999"	"1999"	64	1275674	5.016955743	5.280424867	0.006877298%
	"Idaho"	"16"	"2000"	"2000"	63	1293953	4.868801262	5.049597457	0.006769840%
	"Idaho"	"16"	"2001"	"2001"	97	1319962	7.348696402	7.737305805	0.010423405%
	"Idaho"	"16"	"2002"	"2002"	117	1340372	8.728920031	9.133207175	0.012572561%
	"Idaho"	"16"	"2003"	"2003"	101	1363380	7.408059382	7.838516095	0.010853236%
	"Idaho"	"16"	"2004"	"2004"	98	1391802	7.041231439	7.401543268	0.010530863%
	"Idaho"	"16"	"2005"	"2005"	108	1428241	7.561749033	7.992468312	0.011605441%
	"Idaho"	"16"	"2006"	"2006"	130	1468669	8.851551984	9.337555893	0.013969512%
	"Idaho"	"16"	"2007"	"2007"	126	1505105	8.371508965	8.645012084	0.013539681%
	"Idaho"	"16"	"2008"	"2008"	145	1534320	9.450440586	9.745549961	0.015581379%
	"Idaho"	"16"	"2009"	"2009"	171	1554439	11.000753326	11.592492230	0.018375281%
	"Idaho"	"16"	"2010"	"2010"	178	1567582	11.355067869	11.810164653	0.019127486%
	"Idaho"	"16"	"2011"	"2011"	193	1584985	12.176771389	12.860009387	0.020739353%
	"Idaho"	"16"	"2012"	"2012"	180	1595728	11.280117915	11.849512403	0.019342401%
	"Idaho"	"16"	"2013"	"2013"	207	1612136	12.840107783	13.353223234	0.022243762%
	"Idaho"	"16"	"2014"	"2014"	212	1634464	12.970612996	13.709714146	0.022781050%
	"Idaho"	"16"	"2015"	"2015"	217	1654930	13.112337078	14.133251999	0.023318339%
	"Idaho"	"16"	"2016"	"2016"	243	1683140	14.437301710	15.220801896	0.026112242%
	"Idaho"	"16"	"2017"	"2017"	235	1716943	13.687117161	14.275816220	0.025252580%
	"Idaho"	"16"	"2018"	"2018"	249	1754208	14.194439884	14.562154020	0.026756989%
	"Idaho"	"16"	"2019"	"2019"	264	1787065	14.772825835	15.043078815	0.028368855%
	"Idaho"	"16"	"2020 "	"2020"	286	1826913	15.654823191	15.852600296	0.030732927%
	"Illinois"	"17"	"1999"	"1999"	821	12359020	6.642921526	6.656873089	0.088222842%
	"Illinois"	"17"	"2000"	"2000"	866	12419293	6.973021733	6.971881144	0.093058442%
	"Illinois"	"17"	"2001"	"2001"	891	12488445	7.134595220	7.136750879	0.095744887%
	"Illinois"	"17"	"2002"	"2002"	981	12525556	7.831987658	7.855272315	0.105416087%
	"Illinois"	"17"	"2003"	"2003"	843	12556006	6.713918423	6.741452797	0.090586913%
	"Illinois"	"17"	"2004"	"2004"	1030	12589773	8.181243617	8.246790372	0.110681519%
	"Illinois"	"17"	"2005"	"2005"	1065	12609903	8.445743001	8.422387767	0.114442541%
	"Illinois"	"17"	"2006"	"2006"	1363	12643955	10.779854879	10.814461407	0.146464961%
	"Illinois"	"17"	"2007"	"2007"	1184	12695866	9.325870327	9.308986396	0.127230018%
