"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"May, 2018"	"2018/05"	189	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2018"	"2018/06"	200	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2018"	"2018/07"	162	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2018"	"2018/08"	171	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2018"	"2018/09"	184	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2018"	"2018/10"	176	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2018"	"2018/11"	163	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2018"	"2018/12"	150	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2019"	"2019/01"	162	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2019"	"2019/02"	183	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2019"	"2019/03"	212	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2019"	"2019/04"	169	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2019"	"2019/05"	163	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2019"	"2019/06"	192	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2019"	"2019/07"	157	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2019"	"2019/08"	157	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2019"	"2019/09"	176	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2019"	"2019/10"	171	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2019"	"2019/11"	162	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2019"	"2019/12"	145	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2020"	"2020/01"	195	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2020"	"2020/02"	213	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2020"	"2020/03"	222	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2020"	"2020/04"	273	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2020"	"2020/05"	350	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2020"	"2020/06"	259	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2020"	"2020/07"	269	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2020"	"2020/08"	265	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2020"	"2020/09"	222	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2020"	"2020/10"	220	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2020"	"2020/11"	238	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2020"	"2020/12"	211	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2021"	"2021/01"	304	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2021"	"2021/02"	275	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2021"	"2021/03"	341	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2021"	"2021/04"	321	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2021"	"2021/05"	326	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2021"	"2021/06"	309	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2021"	"2021/07"	337	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2021"	"2021/08"	307	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2021"	"2021/09"	289	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2021"	"2021/10"	298	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2021"	"2021/11"	287	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2021"	"2021/12"	340	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2022 (provisional)"	"2022/01"	306	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2022 (provisional)"	"2022/02"	314	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2022 (provisional)"	"2022/03"	352	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2022 (provisional)"	"2022/04"	353	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2022 (provisional)"	"2022/05"	340	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2022 (provisional)"	"2022/06"	355	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2022 (provisional)"	"2022/07"	296	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2022 (provisional)"	"2022/08"	357	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2022 (provisional)"	"2022/09"	347	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2022 (provisional)"	"2022/10"	327	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2022 (provisional)"	"2022/11"	330	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2022 (provisional)"	"2022/12"	326	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2023 (provisional)"	"2023/01"	215	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2023 (provisional)"	"2023/02"	176	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2023 (provisional)"	"2023/03"	87	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2018"	"2018/01"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2018"	"2018/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2018"	"2018/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2018"	"2018/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2018"	"2018/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2018"	"2018/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2018"	"2018/12"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2020"	"2020/01"	10	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2020"	"2020/03"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2020"	"2020/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2020"	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2020"	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2020"	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2020"	"2020/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2020"	"2020/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2020"	"2020/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2020"	"2020/12"	17	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2021"	"2021/01"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2021"	"2021/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2021"	"2021/03"	10	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2021"	"2021/04"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2021"	"2021/05"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2021"	"2021/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2021"	"2021/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2021"	"2021/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2021"	"2021/09"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2021"	"2021/10"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2021"	"2021/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2021"	"2021/12"	16	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2022 (provisional)"	"2022/01"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2022 (provisional)"	"2022/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2022 (provisional)"	"2022/03"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2022 (provisional)"	"2022/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2022 (provisional)"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2022 (provisional)"	"2022/06"	14	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2022 (provisional)"	"2022/07"	10	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2022 (provisional)"	"2022/08"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2022 (provisional)"	"2022/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2022 (provisional)"	"2022/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2022 (provisional)"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2022 (provisional)"	"2022/12"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2023 (provisional)"	"2023/01"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2023 (provisional)"	"2023/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2023 (provisional)"	"2023/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2018"	"2018/01"	285	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2018"	"2018/02"	302	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2018"	"2018/03"	320	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2018"	"2018/04"	278	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2018"	"2018/05"	321	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2018"	"2018/06"	301	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2018"	"2018/07"	345	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2018"	"2018/08"	366	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2018"	"2018/09"	346	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2018"	"2018/10"	309	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2018"	"2018/11"	297	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2018"	"2018/12"	317	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2019"	"2019/01"	305	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2019"	"2019/02"	276	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2019"	"2019/03"	367	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2019"	"2019/04"	327	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2019"	"2019/05"	327	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2019"	"2019/06"	338	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2019"	"2019/07"	364	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2019"	"2019/08"	329	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2019"	"2019/09"	334	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2019"	"2019/10"	357	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2019"	"2019/11"	398	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2019"	"2019/12"	342	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2020"	"2020/01"	338	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2020"	"2020/02"	344	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2020"	"2020/03"	358	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2020"	"2020/04"	396	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2020"	"2020/05"	568	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2020"	"2020/06"	511	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2020"	"2020/07"	476	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2020"	"2020/08"	381	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2020"	"2020/09"	414	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2020"	"2020/10"	419	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2020"	"2020/11"	391	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2020"	"2020/12"	436	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2021"	"2021/01"	439	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2021"	"2021/02"	379	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2021"	"2021/03"	477	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2021"	"2021/04"	483	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2021"	"2021/05"	454	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2021"	"2021/06"	394	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2021"	"2021/07"	478	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2021"	"2021/08"	428	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2021"	"2021/09"	422	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2021"	"2021/10"	427	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2021"	"2021/11"	395	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2021"	"2021/12"	405	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2022 (provisional)"	"2022/01"	404	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2022 (provisional)"	"2022/02"	378	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2022 (provisional)"	"2022/03"	442	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2022 (provisional)"	"2022/04"	379	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2022 (provisional)"	"2022/05"	385	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2022 (provisional)"	"2022/06"	397	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2022 (provisional)"	"2022/07"	434	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2022 (provisional)"	"2022/08"	418	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2022 (provisional)"	"2022/09"	386	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2022 (provisional)"	"2022/10"	450	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2022 (provisional)"	"2022/11"	405	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2022 (provisional)"	"2022/12"	446	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2023 (provisional)"	"2023/01"	403	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2023 (provisional)"	"2023/02"	400	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2023 (provisional)"	"2023/03"	236	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2018"	"2018/01"	59	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2018"	"2018/02"	46	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2018"	"2018/03"	57	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2018"	"2018/04"	48	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2018"	"2018/05"	63	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2018"	"2018/06"	53	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2018"	"2018/07"	45	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2018"	"2018/08"	49	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2018"	"2018/09"	41	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2018"	"2018/10"	48	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2018"	"2018/11"	40	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2018"	"2018/12"	47	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2019"	"2019/01"	36	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2019"	"2019/02"	35	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2019"	"2019/03"	36	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2019"	"2019/04"	41	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2019"	"2019/05"	50	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2019"	"2019/06"	46	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2019"	"2019/07"	42	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2019"	"2019/08"	43	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2019"	"2019/09"	59	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2019"	"2019/10"	41	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2019"	"2019/11"	51	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2019"	"2019/12"	48	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2020"	"2020/01"	33	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2020"	"2020/02"	40	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2020"	"2020/03"	62	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2020"	"2020/04"	60	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2020"	"2020/05"	68	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2020"	"2020/06"	55	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2020"	"2020/07"	67	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2020"	"2020/08"	59	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2020"	"2020/09"	46	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2020"	"2020/10"	70	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2020"	"2020/11"	50	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2020"	"2020/12"	59	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2021"	"2021/01"	67	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2021"	"2021/02"	43	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2021"	"2021/03"	73	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2021"	"2021/04"	58	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2021"	"2021/05"	67	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2021"	"2021/06"	72	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2021"	"2021/07"	67	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2021"	"2021/08"	89	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2021"	"2021/09"	78	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2021"	"2021/10"	81	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2021"	"2021/11"	77	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2021"	"2021/12"	80	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2022 (provisional)"	"2022/01"	91	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2022 (provisional)"	"2022/02"	98	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2022 (provisional)"	"2022/03"	93	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2022 (provisional)"	"2022/04"	78	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2022 (provisional)"	"2022/05"	87	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2022 (provisional)"	"2022/06"	100	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2022 (provisional)"	"2022/07"	103	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2022 (provisional)"	"2022/08"	91	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2022 (provisional)"	"2022/09"	88	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2022 (provisional)"	"2022/10"	96	Not Applicable	Not Applicable
