"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Feb., 2019"	"2019/02"	413	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2019"	"2019/03"	447	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2019"	"2019/04"	443	Not Applicable	Not Applicable
	"California"	"06"	"May, 2019"	"2019/05"	454	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2019"	"2019/06"	495	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2019"	"2019/07"	485	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2019"	"2019/08"	508	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2019"	"2019/09"	482	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2019"	"2019/10"	456	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2019"	"2019/11"	489	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2019"	"2019/12"	494	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2020"	"2020/01"	550	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2020"	"2020/02"	538	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2020"	"2020/03"	596	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2020"	"2020/04"	670	Not Applicable	Not Applicable
	"California"	"06"	"May, 2020"	"2020/05"	728	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2020"	"2020/06"	713	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2020"	"2020/07"	831	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2020"	"2020/08"	921	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2020"	"2020/09"	712	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2020"	"2020/10"	710	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2020"	"2020/11"	686	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2020"	"2020/12"	746	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2021"	"2021/01"	939	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2021"	"2021/02"	756	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2021"	"2021/03"	861	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2021"	"2021/04"	905	Not Applicable	Not Applicable
	"California"	"06"	"May, 2021"	"2021/05"	868	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2021"	"2021/06"	885	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2021"	"2021/07"	936	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2021"	"2021/08"	937	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2021"	"2021/09"	870	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2021"	"2021/10"	844	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2021"	"2021/11"	797	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2021"	"2021/12"	781	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2022 (provisional)"	"2022/01"	883	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2022 (provisional)"	"2022/02"	842	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2022 (provisional)"	"2022/03"	824	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2022 (provisional)"	"2022/04"	830	Not Applicable	Not Applicable
	"California"	"06"	"May, 2022 (provisional)"	"2022/05"	839	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2022 (provisional)"	"2022/06"	863	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2022 (provisional)"	"2022/07"	921	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2022 (provisional)"	"2022/08"	917	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2022 (provisional)"	"2022/09"	943	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2022 (provisional)"	"2022/10"	824	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2022 (provisional)"	"2022/11"	795	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2022 (provisional)"	"2022/12"	867	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2023 (provisional)"	"2023/01"	901	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2023 (provisional)"	"2023/02"	738	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2023 (provisional)"	"2023/03"	487	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"California"	"06"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2018"	"2018/01"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2018"	"2018/02"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2018"	"2018/03"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2018"	"2018/04"	64	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2018"	"2018/05"	76	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2018"	"2018/06"	57	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2018"	"2018/07"	77	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2018"	"2018/08"	70	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2018"	"2018/09"	56	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2018"	"2018/10"	64	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2018"	"2018/11"	60	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2018"	"2018/12"	88	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2019"	"2019/01"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2019"	"2019/02"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2019"	"2019/03"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2019"	"2019/04"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2019"	"2019/05"	72	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2019"	"2019/06"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2019"	"2019/07"	70	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2019"	"2019/08"	76	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2019"	"2019/09"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	81	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	77	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	112	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020"	"2020/01"	99	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020"	"2020/02"	81	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020"	"2020/03"	108	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020"	"2020/04"	125	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020"	"2020/05"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020"	"2020/06"	98	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2020"	"2020/07"	122	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2020"	"2020/08"	142	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2020"	"2020/09"	102	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2020"	"2020/10"	89	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2020"	"2020/11"	101	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2020"	"2020/12"	105	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2021"	"2021/01"	131	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2021"	"2021/02"	109	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2021"	"2021/03"	146	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2021"	"2021/04"	134	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2021"	"2021/05"	155	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2021"	"2021/06"	155	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2021"	"2021/07"	152	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2021"	"2021/08"	165	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2021"	"2021/09"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2021"	"2021/10"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2021"	"2021/11"	122	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2021"	"2021/12"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2022 (provisional)"	"2022/01"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2022 (provisional)"	"2022/02"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2022 (provisional)"	"2022/03"	113	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2022 (provisional)"	"2022/04"	123	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2022 (provisional)"	"2022/05"	144	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2022 (provisional)"	"2022/06"	108	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2022 (provisional)"	"2022/07"	130	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2022 (provisional)"	"2022/08"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2022 (provisional)"	"2022/09"	136	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2022 (provisional)"	"2022/10"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2022 (provisional)"	"2022/11"	138	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2022 (provisional)"	"2022/12"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2023 (provisional)"	"2023/01"	131	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2023 (provisional)"	"2023/02"	130	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2023 (provisional)"	"2023/03"	71	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2018"	"2018/01"	63	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2018"	"2018/02"	82	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2018"	"2018/03"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2018"	"2018/04"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2018"	"2018/05"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2018"	"2018/06"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2018"	"2018/07"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2018"	"2018/08"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2018"	"2018/09"	82	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2018"	"2018/10"	80	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2018"	"2018/11"	85	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2018"	"2018/12"	76	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2019"	"2019/01"	75	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2019"	"2019/02"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2019"	"2019/03"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2019"	"2019/04"	80	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2019"	"2019/05"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2019"	"2019/06"	113	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2019"	"2019/07"	115	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2019"	"2019/08"	133	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2019"	"2019/09"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2019"	"2019/10"	76	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2019"	"2019/11"	89	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2019"	"2019/12"	102	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2020"	"2020/01"	109	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2020"	"2020/02"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2020"	"2020/03"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2020"	"2020/04"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2020"	"2020/05"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2020"	"2020/06"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2020"	"2020/07"	131	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2020"	"2020/08"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2020"	"2020/09"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2020"	"2020/10"	91	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2020"	"2020/11"	98	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2020"	"2020/12"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2021"	"2021/01"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2021"	"2021/02"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2021"	"2021/03"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2021"	"2021/04"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2021"	"2021/05"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2021"	"2021/06"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2021"	"2021/07"	139	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2021"	"2021/08"	141	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2021"	"2021/09"	125	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2021"	"2021/10"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2021"	"2021/11"	125	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2021"	"2021/12"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2022 (provisional)"	"2022/01"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2022 (provisional)"	"2022/02"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2022 (provisional)"	"2022/03"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2022 (provisional)"	"2022/04"	121	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2022 (provisional)"	"2022/05"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2022 (provisional)"	"2022/06"	106	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2022 (provisional)"	"2022/07"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2022 (provisional)"	"2022/08"	110	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2022 (provisional)"	"2022/09"	126	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2022 (provisional)"	"2022/10"	141	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2022 (provisional)"	"2022/11"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2022 (provisional)"	"2022/12"	115	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2023 (provisional)"	"2023/01"	102	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2023 (provisional)"	"2023/02"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2023 (provisional)"	"2023/03"	52	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2018"	"2018/02"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2018"	"2018/03"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2018"	"2018/04"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2018"	"2018/05"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2018"	"2018/06"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2018"	"2018/07"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2018"	"2018/08"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2018"	"2018/09"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2018"	"2018/10"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2018"	"2018/11"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2018"	"2018/12"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2019"	"2019/01"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2019"	"2019/02"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2019"	"2019/03"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2019"	"2019/04"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2019"	"2019/05"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2019"	"2019/06"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2019"	"2019/07"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2019"	"2019/08"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2019"	"2019/09"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020"	"2020/01"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020"	"2020/02"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020"	"2020/03"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020"	"2020/04"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020"	"2020/05"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020"	"2020/06"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020"	"2020/07"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020"	"2020/08"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020"	"2020/09"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020"	"2020/10"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020"	"2020/11"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020"	"2020/12"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2021"	"2021/01"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2021"	"2021/02"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2021"	"2021/03"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2021"	"2021/04"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2021"	"2021/05"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2021"	"2021/06"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2021"	"2021/07"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2021"	"2021/08"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2021"	"2021/09"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2021"	"2021/10"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2021"	"2021/11"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2021"	"2021/12"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2022 (provisional)"	"2022/01"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2022 (provisional)"	"2022/02"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2022 (provisional)"	"2022/03"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2022 (provisional)"	"2022/04"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2022 (provisional)"	"2022/05"	56	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2022 (provisional)"	"2022/06"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2022 (provisional)"	"2022/07"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2022 (provisional)"	"2022/08"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2022 (provisional)"	"2022/09"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2022 (provisional)"	"2022/10"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2022 (provisional)"	"2022/11"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2022 (provisional)"	"2022/12"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2023 (provisional)"	"2023/01"	53	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2023 (provisional)"	"2023/02"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2023 (provisional)"	"2023/03"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2018"	"2018/03"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2018"	"2018/04"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2018"	"2018/05"	27	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2018"	"2018/06"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2018"	"2018/08"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2018"	"2018/09"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2018"	"2018/11"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2018"	"2018/12"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2019"	"2019/01"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2019"	"2019/02"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2019"	"2019/03"	14	Not Applicable	Not Applicable
